1765976160000,0.00000774,0.00000775,0.00000774,0.00000774,23349024.00
1765976220000,0.00000775,0.00000775,0.00000774,0.00000774,3294937.00
1765976280000,0.00000774,0.00000775,0.00000774,0.00000775,99352420.00
1765976340000,0.00000774,0.00000775,0.00000774,0.00000775,10197823.00
1765976400000,0.00000774,0.00000775,0.00000774,0.00000775,4194925.00
1765976460000,0.00000774,0.00000775,0.00000774,0.00000774,33679369.00
1765976520000,0.00000774,0.00000775,0.00000774,0.00000774,45035007.00
1765976580000,0.00000774,0.00000774,0.00000773,0.00000773,608575021.00
1765976640000,0.00000773,0.00000775,0.00000773,0.00000774,1649200972.00
1765976700000,0.00000774,0.00000775,0.00000774,0.00000775,13575101.00
1765976760000,0.00000775,0.00000775,0.00000774,0.00000775,19318609.00
1765976820000,0.00000774,0.00000775,0.00000774,0.00000775,453922465.00
1765976880000,0.00000775,0.00000775,0.00000774,0.00000774,1686107950.00
1765976940000,0.00000773,0.00000774,0.00000773,0.00000774,15928732.00
1765977000000,0.00000774,0.00000774,0.00000773,0.00000773,98659886.00
1765977060000,0.00000774,0.00000774,0.00000773,0.00000774,11646959.00
1765977120000,0.00000774,0.00000774,0.00000773,0.00000773,1453413307.00
1765977180000,0.00000774,0.00000774,0.00000773,0.00000773,7678701.00
1765977240000,0.00000773,0.00000774,0.00000772,0.00000773,762711395.00
1765977300000,0.00000773,0.00000773,0.00000772,0.00000773,32308076.00
1765977360000,0.00000773,0.00000773,0.00000772,0.00000772,904640276.00
1765977420000,0.00000772,0.00000773,0.00000772,0.00000772,1108895382.00
1765977480000,0.00000771,0.00000772,0.00000771,0.00000772,205763417.00
1765977540000,0.00000772,0.00000773,0.00000772,0.00000772,1708497787.00
1765977600000,0.00000772,0.00000772,0.00000771,0.00000772,78775116.00
1765977660000,0.00000772,0.00000773,0.00000771,0.00000771,877129892.00
1765977720000,0.00000772,0.00000773,0.00000772,0.00000773,83947872.00
1765977780000,0.00000773,0.00000773,0.00000772,0.00000772,9562473.00
1765977840000,0.00000773,0.00000773,0.00000772,0.00000773,19597000.00
1765977900000,0.00000773,0.00000773,0.00000772,0.00000773,724757740.00
1765977960000,0.00000773,0.00000773,0.00000772,0.00000772,232321565.00
1765978020000,0.00000773,0.00000773,0.00000772,0.00000772,11345945.00
1765978080000,0.00000772,0.00000773,0.00000772,0.00000772,19293141.00
1765978140000,0.00000773,0.00000773,0.00000772,0.00000773,107124257.00
1765978200000,0.00000773,0.00000773,0.00000772,0.00000773,5510159.00
1765978260000,0.00000773,0.00000773,0.00000772,0.00000773,200544026.00
1765978320000,0.00000772,0.00000773,0.00000772,0.00000773,89666889.00
1765978380000,0.00000772,0.00000773,0.00000772,0.00000773,550676757.00
1765978440000,0.00000773,0.00000774,0.00000773,0.00000774,12444759.00
1765978500000,0.00000774,0.00000774,0.00000773,0.00000773,35742506.00
1765978560000,0.00000773,0.00000773,0.00000772,0.00000773,40036662.00
1765978620000,0.00000773,0.00000773,0.00000772,0.00000773,23765099.00
1765978680000,0.00000772,0.00000773,0.00000772,0.00000773,6791438.00
1765978740000,0.00000772,0.00000773,0.00000772,0.00000773,85880404.00
1765978800000,0.00000772,0.00000773,0.00000772,0.00000773,150992900.00
1765978860000,0.00000772,0.00000773,0.00000772,0.00000773,660892590.00
1765978920000,0.00000772,0.00000773,0.00000772,0.00000773,32970772.00
1765978980000,0.00000773,0.00000773,0.00000772,0.00000773,30393979.00
1765979040000,0.00000773,0.00000774,0.00000772,0.00000774,1516784202.00
1765979100000,0.00000774,0.00000776,0.00000774,0.00000776,623094258.00
1765979160000,0.00000775,0.00000776,0.00000775,0.00000775,248410439.00
1765979220000,0.00000775,0.00000777,0.00000775,0.00000776,1232223402.00
1765979280000,0.00000776,0.00000777,0.00000776,0.00000777,959375782.00
1765979340000,0.00000778,0.00000778,0.00000776,0.00000776,147303048.00
1765979400000,0.00000777,0.00000777,0.00000775,0.00000776,539068217.00
1765979460000,0.00000776,0.00000776,0.00000775,0.00000776,129553110.00
1765979520000,0.00000776,0.00000776,0.00000775,0.00000776,896165233.00
1765979580000,0.00000775,0.00000776,0.00000775,0.00000775,50911486.00
1765979640000,0.00000776,0.00000776,0.00000775,0.00000775,669164973.00
